CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window
2017088701,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,07/18/2017,11:14 PM,7,2017,RESOL,Y,08/31/2017,8,2017,44,3625 WABASH AVE,"3625 WABASH AVE
64128
(39.060069, -94.554158)",64128,Ivanhoe Northeast,Jackson,3,East,133815,39.060069,-94.554158,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017088701,
2017087756,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,07/17/2017,02:11 PM,7,2017,RESOL,Y,08/31/2017,8,2017,45,800 JEFFERSON ST,"800 JEFFERSON ST
64105
(39.105611, -94.59159)",64105,Quality Hill,Jackson,4,Central,228088,39.105611,-94.59159,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017087756,
2017087260,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,07/17/2017,07:38 AM,7,2017,RESOL,Y,07/26/2017,7,2017,9,400 W 31ST ST,"400 W 31ST ST
64108
(39.074934, -94.591904)",64108,Westside South,Jackson,4,Central,128568,39.074934,-94.591904,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017087260,
2017086865,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,07/14/2017,02:02 PM,7,2017,RESOL,N,07/26/2017,7,2017,12,2211 GRAND BLVD A,"2211 GRAND BLVD
A 64108
(39.085934, -94.581094)",64108,Crown Center,Jackson,4,Central,125050,39.085934,-94.581094,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017086865,
2017085575,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,07/12/2017,01:31 PM,7,2017,RESOL,Y,07/31/2017,7,2017,19,11100 E 43RD ST,"11100 E 43RD ST
64133
(39.045438, -94.449712)",64133,Riss Lake,Jackson,3,East,255237,39.045438,-94.449712,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017085575,
2017085374,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,07/12/2017,10:42 AM,7,2017,RESOL,Y,08/31/2017,8,2017,50,3926 GARFIELD AVE,"3926 GARFIELD AVE
64130
(39.054647, -94.559761)",64130,Ivanhoe Southeast,Jackson,3,Central,136593,39.054647,-94.559761,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017085374,
2017084956,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,07/11/2017,02:13 PM,7,2017,RESOL,Y,07/25/2017,7,2017,14,8623 WINNER RD,"8623 WINNER RD
64125
(39.107133, -94.480504)",64125,North Blue Ridge,Jackson,4,East,46958,39.107133,-94.480504,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017084956,
2017085472,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,07/12/2017,12:04 PM,7,2017,RESOL,Y,08/31/2017,8,2017,50,4201 RAYTOWN RD,"4201 RAYTOWN RD
64129
(39.047784, -94.492329)",64129,,Jackson,3,East,47925,39.047784,-94.492329,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017085472,
2017084534,WEB,KCPD,KCPD-Parking Control-,Public Safety-Police-Other,Public Safety,Police,Other,07/10/2017,10:05 PM,7,2017,RESOL,N,07/12/2017,7,2017,2,8507 N WAYLAND AVE,"8507 N WAYLAND AVE
64153
(39.249408, -94.692204)",64153,KCI & 2nd Creek,Platte,2,North,168223,39.249408,-94.692204,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017084534,
2017085123,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,07/11/2017,05:03 PM,7,2017,RESOL,N,07/12/2017,7,2017,1,543 VAN BRUNT BLVD,"543 VAN BRUNT BLVD
64124
(39.105716, -94.525604)",64124,South Indian Mound,Jackson,4,East,44651,39.105716,-94.525604,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017085123,
2017083530,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,07/07/2017,07:02 PM,7,2017,RESOL,Y,07/17/2017,7,2017,10,102 GRAND BLVD,"102 GRAND BLVD
64106
(39.112682, -94.581548)",64106,River Market,Jackson,4,Central,39038,39.112682,-94.581548,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017083530,
2017082866,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,07/06/2017,05:58 PM,7,2017,RESOL,Y,07/17/2017,7,2017,11,800 JEFFERSON ST,"800 JEFFERSON ST
64105
(39.105611, -94.59159)",64105,Quality Hill,Jackson,4,Central,228088,39.105611,-94.59159,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017082866,
2017083564,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,07/07/2017,09:52 PM,7,2017,RESOL,Y,08/31/2017,8,2017,55,3220 N CHERRY ST,"3220 N CHERRY ST
64116
(39.154247, -94.573244)",64116,River View,Clay,4,Shoal Creek,85480,39.154247,-94.573244,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017083564,
2017083563,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,07/07/2017,09:50 PM,7,2017,RESOL,Y,08/31/2017,8,2017,55,3301 N CHERRY ST,"3301 N CHERRY ST
64116
(39.155956, -94.57349)",64116,River View,Clay,4,Shoal Creek,85447,39.155956,-94.57349,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017083563,
2017083556,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,07/07/2017,09:35 PM,7,2017,RESOL,Y,08/31/2017,8,2017,55,3715 NE 46TH ST,"3715 NE 46TH ST
64117
(39.177192, -94.533555)",64117,Antioch Acres,Clay,1,Shoal Creek,224862,39.177192,-94.533555,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017083556,
2017083213,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,07/07/2017,11:52 AM,7,2017,RESOL,Y,07/17/2017,7,2017,10,4636 E 7TH ST,"4636 E 7TH ST
64124
(39.103774, -94.526073)",64124,Lykins,Jackson,3,East,7878,39.103774,-94.526073,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017083213,
2017081657,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,07/05/2017,11:28 AM,7,2017,RESOL,Y,08/31/2017,8,2017,57,1824 BRISTOL AVE,"1824 BRISTOL AVE
64126
(39.086625, -94.500544)",64126,Central Blue Valley And Park Tower Gardens,Jackson,3,East,20849,39.086625,-94.500544,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017081657,
2017081912,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,07/05/2017,02:35 PM,7,2017,RESOL,Y,07/17/2017,7,2017,12,900 BEARDSLEY RD,"900 BEARDSLEY RD
64105
(39.102048, -94.594693)",64105,,Jackson,4,Central,122940,39.102048,-94.594693,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017081912,
2017080506,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,06/30/2017,04:03 PM,6,2017,RESOL,N,07/10/2017,7,2017,10,100 E PERSHING RD,"100 E PERSHING RD
64108
(39.084912, -94.58264)",64108,Crown Center,Jackson,4,Central,125077,39.084912,-94.58264,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017080506,
2017080362,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,06/30/2017,01:47 PM,6,2017,RESOL,N,07/10/2017,7,2017,10,200 E 85TH ST,"200 E 85TH ST
64114
(38.974993, -94.588841)",64114,Waldo Homes,Jackson,6,Metro,256585,38.974993,-94.588841,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017080362,
2017078353,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,06/27/2017,03:56 PM,6,2017,RESOL,Y,07/10/2017,7,2017,13,14923 E US 40 HWY,"14923 E US 40 HWY
64136
(39.034189, -94.401123)",64136,Country Valley-Hawthorn Square,Jackson,5,East,260524,39.034189,-94.401123,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017078353,
2017075778,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,06/22/2017,10:18 PM,6,2017,RESOL,N,06/23/2017,6,2017,1,4311 NE 50TH ST,"4311 NE 50TH ST
64119
(39.185224, -94.528251)",64119,Glenhaven,Clay,1,Shoal Creek,81107,39.185224,-94.528251,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017075778,
2017074139,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,06/20/2017,10:20 PM,6,2017,RESOL,N,06/23/2017,6,2017,3,3116 OAK ST,"3116 OAK ST
64111
(39.070152, -94.58042)",64111,Broadway Gillham,Jackson,4,Central,128206,39.070152,-94.58042,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017074139,
2017073242,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,06/20/2017,08:00 AM,6,2017,RESOL,N,06/20/2017,6,2017,0,416 E 5TH ST,"416 E 5TH ST
64106
(39.109441, -94.578446)",64106,River Market,Jackson,4,Central,39300,39.109441,-94.578446,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017073242,
2017072042,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,06/17/2017,02:06 PM,6,2017,RESOL,N,06/23/2017,6,2017,6,4114 E 7TH ST,"4114 E 7TH ST
64124
(39.104155, -94.533315)",64124,Lykins,Jackson,3,East,9500,39.104155,-94.533315,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017072042,
2017071735,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,06/16/2017,02:06 PM,6,2017,RESOL,N,06/23/2017,6,2017,7,3901 E 87TH ST,"3901 E 87TH ST
64132
(38.97369, -94.545402)",64132,Marlborough East,Jackson,5,Metro,173002,38.97369,-94.545402,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017071735,
2017071260,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,06/15/2017,03:34 PM,6,2017,RESOL,N,06/23/2017,6,2017,8,7610 N AVALON ST,"7610 N AVALON ST
64152
(39.233254, -94.661058)",64152,Platte Ridge,Platte,2,North,169651,39.233254,-94.661058,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017071260,
2017069255,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,06/12/2017,03:18 PM,6,2017,RESOL,Y,06/23/2017,6,2017,11,200 E 85TH ST,"200 E 85TH ST
64114
(38.974993, -94.588841)",64114,Waldo Homes,Jackson,6,Metro,256585,38.974993,-94.588841,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017069255,
2017069175,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,06/12/2017,02:15 PM,6,2017,RESOL,Y,06/23/2017,6,2017,11,7575 WORNALL RD,"7575 WORNALL RD
64114
(38.991013, -94.593382)",64114,Tower Homes,Jackson,6,Metro,118222,38.991013,-94.593382,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017069175,
2017067514,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,06/07/2017,11:09 PM,6,2017,RESOL,N,06/13/2017,6,2017,6,600 E 3RD ST,"600 E 3RD ST
64106
(39.111726, -94.576934)",64106,Columbus Park Industrial,Jackson,4,Central,258678,39.111726,-94.576934,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017067514,
2017067755,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,06/08/2017,12:38 PM,6,2017,RESOL,Y,06/23/2017,6,2017,15,8700 E US 40 HWY,"8700 E US 40 HWY
64129
(39.064504, -94.47976)",64129,Western Blue Township,Jackson,3,East,235059,39.064504,-94.47976,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017067755,
2017066832,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,06/06/2017,05:54 PM,6,2017,RESOL,N,06/14/2017,6,2017,8,1 W 132ND ST,"1 W 132ND ST
64145
(38.888632, -94.595661)",64145,Martin City,Jackson,6,South,229080,38.888632,-94.595661,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017066832,
2017066052,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,06/05/2017,04:16 PM,6,2017,RESOL,Y,06/23/2017,6,2017,18,3816 CENTRAL ST,"3816 CENTRAL ST
64111
(39.057834, -94.589804)",64111,Hanover Place,Jackson,4,Central,132296,39.057834,-94.589804,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017066052,
2017065926,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,06/05/2017,02:29 PM,6,2017,RESOL,N,06/07/2017,6,2017,2,1820 BRISTOL AVE,"1820 BRISTOL AVE
64126
(39.086787, -94.500538)",64126,Central Blue Valley And Park Tower Gardens,Jackson,3,East,20848,39.086787,-94.500538,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017065926,
2017064036,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,05/31/2017,04:30 PM,5,2017,RESOL,N,06/01/2017,6,2017,1,311 CHERRY ST,"311 CHERRY ST
64106
(39.110866, -94.576952)",64106,Columbus Park Industrial,Jackson,4,Central,39277,39.110866,-94.576952,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017064036,
2017064144,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,05/31/2017,07:48 PM,5,2017,RESOL,Y,06/23/2017,6,2017,23,901 W 43RD ST,"901 W 43RD ST
64111
(39.049494, -94.597315)",64111,West Plaza,Jackson,4,Central,140581,39.049494,-94.597315,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017064144,
2017062612,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,05/29/2017,06:41 PM,5,2017,RESOL,N,06/23/2017,6,2017,25,1822 E 81ST TER,"1822 E 81ST TER
64132
(38.979392, -94.56553)",64132,Marlborough Heights/Marlborough Pride,Jackson,5,Metro,117359,38.979392,-94.56553,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017062612,
2017061926,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,05/26/2017,08:22 AM,5,2017,RESOL,N,06/23/2017,6,2017,28,5002 N LISTER AVE,"5002 N LISTER AVE
64119
(39.185157, -94.523876)",64119,Glenhaven,Clay,1,Shoal Creek,80969,39.185157,-94.523876,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017061926,
2017059448,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,05/22/2017,07:22 AM,5,2017,RESOL,Y,06/23/2017,6,2017,32,3026 VAN BRUNT BLVD,"3026 VAN BRUNT BLVD
64128
(39.069881, -94.521338)",64128,Knoches Park,Jackson,3,East,21871,39.069881,-94.521338,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017059448,
2017059445,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,05/22/2017,07:18 AM,5,2017,RESOL,Y,06/23/2017,6,2017,32,5201 E 35TH ST,"5201 E 35TH ST
64128
(39.061451, -94.523104)",64128,Dunbar,Jackson,3,East,30982,39.061451,-94.523104,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017059445,
2017060130,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,05/22/2017,08:02 PM,5,2017,RESOL,Y,06/23/2017,6,2017,32,7209 MARSH AVE,"7209 MARSH AVE
64133
(38.993155, -94.489951)",64133,Park Farms,Jackson,5,Metro,53245,38.993155,-94.489951,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017060130,
2017059266,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,05/20/2017,08:07 AM,5,2017,RESOL,Y,06/23/2017,6,2017,34,205 E 68TH ST,"205 E 68TH ST
64113
(39.005769, -94.586253)",64113,Armour Hills,Jackson,6,Metro,111601,39.005769,-94.586253,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017059266,
2017058631,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,05/19/2017,08:41 AM,5,2017,RESOL,N,05/19/2017,5,2017,0,6200 ST JOHN AVE,"6200 ST JOHN AVE
64123
(39.114824, -94.507841)",64123,,Jackson,4,East,45468,39.114824,-94.507841,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017058631,
2017056849,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,05/16/2017,12:43 PM,5,2017,RESOL,Y,06/23/2017,6,2017,38,642 W 39TH ST,"642 W 39TH ST
64111
(39.057244, -94.595198)",64111,Valentine,Jackson,4,Central,129888,39.057244,-94.595198,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017056849,
2017056841,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,05/16/2017,12:34 PM,5,2017,RESOL,Y,06/23/2017,6,2017,38,2534 VAN BRUNT BLVD,"2534 VAN BRUNT BLVD
64127
(39.07859, -94.521698)",64127,East Community Team South,Jackson,3,East,20526,39.07859,-94.521698,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017056841,
2017057342,EMAIL,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,05/17/2017,09:58 AM,5,2017,RESOL,Y,06/23/2017,6,2017,37,1600 SUMMIT ST,"1600 SUMMIT ST
64108
(39.095401, -94.593632)",64108,Westside North,Jackson,4,Central,243110,39.095401,-94.593632,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017057342,
2017055544,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,05/12/2017,04:28 PM,5,2017,RESOL,N,05/15/2017,5,2017,3,6230 E 16TH ST,"6230 E 16TH ST
64126
(39.092248, -94.508446)",64126,East Blue Valley,Jackson,3,East,6752,39.092248,-94.508446,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017055544,
2017053556,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,05/09/2017,01:07 PM,5,2017,RESOL,N,05/09/2017,5,2017,0,1100 GRAND BLVD,"1100 GRAND BLVD
64106
(39.100856, -94.581252)",64106,CBD Downtown,Jackson,4,Central,12764,39.100856,-94.581252,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017053556,
2017053855,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,05/09/2017,07:34 PM,5,2017,RESOL,N,05/11/2017,5,2017,2,1424 E 66TH ST,"1424 E 66TH ST
64131
(39.008484, -94.569001)",64131,Neighbors United For Action,Jackson,5,Metro,105498,39.008484,-94.569001,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017053855,
2017052601,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,05/08/2017,08:27 AM,5,2017,RESOL,Y,06/23/2017,6,2017,46,2136 JEFFERSON ST,"2136 JEFFERSON ST
64108
(39.086087, -94.593033)",64108,Westside North,Jackson,4,Central,123928,39.086087,-94.593033,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017052601,
2017051781,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,05/04/2017,04:43 PM,5,2017,RESOL,Y,06/23/2017,6,2017,50,10901 N BROOKLYN AVE,"10901 N BROOKLYN AVE
64155
(39.29119, -94.550095)",64155,Shoal Creek,Clay,1,Shoal Creek,230031,39.29119,-94.550095,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017051781,
2017051119,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,05/03/2017,03:34 PM,5,2017,RESOL,Y,06/23/2017,6,2017,51,108 GILLIS ST,"108 GILLIS ST
64120
(39.1126, -94.572763)",64120,Columbus Park Industrial,Jackson,4,Central,211145,39.1126,-94.572763,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017051119,
2017047779,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,04/26/2017,05:27 PM,4,2017,RESOL,N,04/27/2017,4,2017,1,11006 BLUE RIDGE BLVD,"11006 BLUE RIDGE BLVD
64134
(38.923911, -94.509321)",64134,Stratford Estates,Jackson,6,South,59369,38.923911,-94.509321,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017047779,
2017046397,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,04/24/2017,03:18 PM,4,2017,RESOL,Y,06/23/2017,6,2017,60,5418 E 27TH ST,"5418 E 27TH ST
64127
(39.076262, -94.519276)",64127,South Blue Valley,Jackson,3,East,20635,39.076262,-94.519276,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017046397,
2017046232,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,04/24/2017,01:03 PM,4,2017,RESOL,Y,06/23/2017,6,2017,60,3144 OAK ST,"3144 OAK ST
64111
(39.069501, -94.580453)",64111,Broadway Gillham,Jackson,4,Central,128209,39.069501,-94.580453,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017046232,
2017047530,PHONE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,04/26/2017,12:29 PM,4,2017,RESOL,N,04/27/2017,4,2017,1,4747 J C NICHOLS PKWY,"4747 J C NICHOLS PKWY
64112
(39.0412, -94.587536)",64112,Country Club Plaza,Jackson,4,Metro,140007,39.0412,-94.587536,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017047530,
2017045184,TWIR,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,04/20/2017,05:01 PM,4,2017,RESOL,Y,06/23/2017,6,2017,64,1601 N UNIVERSAL AVE,"1601 N UNIVERSAL AVE
64120
(39.137504, -94.502696)",64120,,Jackson,4,East,38394,39.137504,-94.502696,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017045184,
2017042482,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Other,Public Safety,Police,Other,04/15/2017,12:58 PM,4,2017,RESOL,N,04/17/2017,4,2017,2,5030 BELMEADE RD,"5030 BELMEADE RD
64129
(39.033288, -94.510571)",64129,Eastwood Hills West,Jackson,5,Metro,54187,39.033288,-94.510571,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017042482,
2017043252,WEB,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Public Safety,Police,Homeless Camp,04/18/2017,05:46 AM,4,2017,RESOL,N,04/19/2017,4,2017,1,1015 AGNES AVE,"1015 AGNES AVE
64127
(39.100985, -94.5464)",64127,Independence Plaza,Jackson,3,East,10859,39.100985,-94.5464,http://webfusion.kcmo.org/coldfusionapps/ActionCenterRequest/CaseInfo.cfm?CaseID=2017043252,
